1,1,8.69047619047619,16.0,0.0
2,1,39.35897435897436,9.717948717948717,0.0
3,1,78.2,2.425,0.0
4,1,97.76923076923077,7.615384615384615,0.0
5,1,9.906976744186046,29.325581395348838,0.0
6,1,34.46341463414634,15.658536585365853,0.0
7,1,64.61904761904762,23.476190476190474,0.0
8,1,104.3953488372093,11.55813953488372,0.0
9,1,2.4390243902439024,41.073170731707314,0.0
10,1,23.51219512195122,25.585365853658537,0.0
11,1,81.82926829268293,33.80487804878049,0.0
12,1,111.3409090909091,37.47727272727273,0.0
13,1,2.727272727272727,65.0,0.0
14,1,26.097560975609756,51.609756097560975,0.0
15,2,38.15,116.55,0.0
16,1,80.62790697674419,47.58139534883721,0.0
17,1,116.475,55.925,0.0
18,1,9.047619047619047,48.61904761904762,0.0
19,1,116.78571428571429,18.452380952380953,0.0
20,1,2.5952380952380953,26.595238095238095,0.0
21,1,93.28888888888889,34.733333333333334,0.0
22,1,2.7954545454545454,102.8409090909091,0.0
23,1,53.25581395348837,16.930232558139537,0.0
24,1,41.46341463414634,15.414634146341463,0.0
25,1,36.166666666666664,21.333333333333332,0.0
26,1,39.5609756097561,39.609756097560975,0.0
27,1,40.674418604651166,31.6046511627907,0.0
28,1,21.170731707317074,40.390243902439025,0.0
29,2,80.53488372093024,76.23255813953489,0.0
30,1,9.568181818181818,2.8636363636363638,0.0
31,1,32.78048780487805,8.317073170731707,0.0
32,1,93.0,13.047619047619047,0.0
33,2,52.73170731707317,104.21951219512195,0.0
34,3,110.21951219512195,58.78048780487805,0.0
35,2,26.238095238095237,103.85714285714286,0.0
36,3,15.731707317073171,59.80487804878049,0.0
37,2,67.04651162790698,116.3953488372093,0.0
38,2,116.05128205128206,116.82051282051282,0.0
39,2,24.13157894736842,116.73684210526316,0.0
40,2,63.853658536585364,79.6829268292683,0.0
41,1,63.975,30.75,0.0
42,1,110.8,44.675,0.0
43,1,80.46153846153847,55.23076923076923,0.0
44,2,79.325,116.1,0.0
45,1,21.125,33.1,0.0
46,1,27.714285714285715,20.047619047619047,0.0
47,1,98.23809523809524,51.30952380952381,0.0
48,1,93.88095238095238,41.142857142857146,0.0
49,2,64.73170731707317,106.07317073170732,0.0
50,2,76.25581395348837,108.46511627906976,0.0
51,1,35.595238095238095,28.333333333333332,0.0
52,1,88.28571428571429,30.761904761904763,0.0
53,1,45.925,8.0,0.0
54,1,46.666666666666664,27.69047619047619,0.0
55,1,19.285714285714285,8.523809523809524,0.0
56,1,2.395348837209302,72.25581395348837,0.0
57,1,33.16279069767442,41.97674418604651,0.0
58,1,8.785714285714286,42.666666666666664,0.0
59,1,19.674418604651162,72.32558139534883,0.0
60,1,58.166666666666664,27.452380952380953,0.0
61,1,2.119047619047619,11.428571428571429,0.0
62,1,14.341463414634147,33.609756097560975,0.0
63,1,2.292682926829268,18.609756097560975,0.0
64,1,63.23076923076923,2.5128205128205128,0.0
65,1,116.3953488372093,2.813953488372093,0.0
66,1,111.07142857142857,21.80952380952381,0.0
67,1,59.5,13.071428571428571,0.0
68,1,23.125,2.55,0.0
69,1,56.1025641025641,2.3333333333333335,0.0
70,1,51.523809523809526,37.95238095238095,0.0
71,1,82.09302325581395,27.232558139534884,0.0
72,1,43.41860465116279,53.83720930232558,0.0
73,1,26.974358974358974,43.58974358974359,0.0
74,2,12.534883720930232,111.06976744186046,0.0
75,2,49.095238095238095,98.76190476190476,0.0
76,2,31.975609756097562,106.14634146341463,0.0
77,2,115.4090909090909,111.3409090909091,0.0
78,2,80.6829268292683,96.63414634146342,0.0
79,2,61.390243902439025,93.63414634146342,0.0
80,2,12.75609756097561,88.48780487804878,0.0
81,2,9.0,115.69767441860465,0.0
82,2,37.36585365853659,90.58536585365853,0.0
83,2,50.225,92.125,0.0
84,2,43.68292682926829,93.73170731707317,0.0
85,2,101.88372093023256,116.51162790697674,0.0
86,2,105.14285714285714,88.73809523809524,0.0
