N,t,S,SH,Epi,D
900,0.5,99.0,19.121649843516586,34.951366834170862,15.829716990654271
900,0.8,99.0,19.121649843516586,38.525047738693459,19.40339789517688
900,0.9,98.549999999999997,19.034733253318784,39.197505025125629,20.162771771806852
900,1,56.0,10.816286780170996,39.898007537688436,29.081720757517438
1000,0.1,99.0,19.121649843516586,26.586555276381905,7.4649054328653275
1000,0.5,99.0,19.121649843516586,34.805020100502517,15.683370256985929
1000,0.8,98.950000000000003,19.111992444605722,38.323286432160799,19.211293987555088
1000,0.9,98.849999999999994,19.09267764678399,39.129050251256288,20.036372604472298
1000,1,56.0,10.816286780170996,39.848185929648253,29.031899149477244
1100,0.1,99.0,19.121649843516586,26.91602763819095,7.7943777946743724
1100,0.5,99.0,19.121649843516586,34.980185929648243,15.858536086131656
1100,0.8,98.950000000000003,19.111992444605722,38.59215326633165,19.480160821725939
1100,0.9,98.5,19.02507585440792,39.160371859296475,20.135296004888566
1100,1,56.0,10.816286780170996,39.845432160804016,29.029145380633018
1200,0.1,99.0,19.121649843516586,27.04384422110553,7.9221943775889461
1200,0.5,99.0,19.121649843516586,34.696708542713573,15.575058699196987
1200,0.8,98.950000000000003,19.111992444605722,38.573989949748736,19.461997505143025
1200,0.9,98.549999999999997,19.034733253318784,39.038047738693457,20.003314485374691
1200,1,56.0,10.816286780170996,39.807816582914569,28.991529802743578
1300,0.1,99.0,19.121649843516586,27.107050251256283,7.9854004077396965
1300,0.5,99.0,19.121649843516586,34.682374371859297,15.560724528342712
1300,0.8,98.799999999999997,19.083020247873119,38.487183417085426,19.40416316921231
1300,0.9,98.25,18.976788859853585,39.2416608040201,20.264871944166522
1300,1,56.0,10.816286780170996,39.746346733668346,28.930059953497345
1400,0.1,99.0,19.121649843516586,26.392479899497481,7.2708300559809045
1400,0.5,99.0,19.121649843516586,34.865469849246224,15.743820005729646
1400,0.8,98.950000000000003,19.111992444605722,38.417706030150761,19.305713585545035
1400,0.9,98.700000000000003,19.063705450051387,39.23880150753768,20.175096057486307
1400,1,56.0,10.816286780170996,39.827547738693461,29.011260958522467
1500,0.1,99.0,19.121649843516586,27.052761306532659,7.9311114630160802
1500,0.5,99.0,19.121649843516586,34.30638693467337,15.18473709115678
1500,0.8,98.900000000000006,19.102335045694854,38.276499999999999,19.174164954305148
1500,0.9,97.950000000000003,18.918844466388382,39.239836683417082,20.32099221702871
1500,1,56.0,10.816286780170996,39.748708542713565,28.932421762542567
1600,0.1,99.0,19.121649843516586,26.260560301507532,7.1389104579909546
1600,0.5,99.0,19.121649843516586,34.657562814070346,15.535912970553767
1600,0.8,99.0,19.121649843516586,38.477766331658287,19.356116488141701
1600,0.9,98.25,18.976788859853585,39.16800502512563,20.191216165272046
1600,1,56.0,10.816286780170996,39.898492462311552,29.082205682140557
1700,0.1,99.0,19.121649843516586,26.566949748743717,7.4452999052271354
1700,0.5,99.0,19.121649843516586,34.80423869346734,15.682588849950752
1700,0.8,99.0,19.121649843516586,38.417361809045225,19.29571196552865
1700,0.9,98.5,19.02507585440792,39.277510050251259,20.252434195843346
1700,1,56.0,10.816286780170996,39.683824120603006,28.867537340432015
1800,0.1,99.0,19.121649843516586,26.803959798994974,7.6823099554783925
1800,0.5,99.0,19.121649843516586,34.935163316582916,15.813513473066331
1800,0.8,98.700000000000003,19.063705450051387,38.475959798994978,19.412254348943595
1800,0.9,98.599999999999994,19.044390652229652,39.316020100502506,20.271629448272869
