N,t,S,SH,Epi,D
1013,0.1,97.0,18.735353887081903,23.063180904522614,4.3278270174407076
1893,0.5,97.0,18.735353887081903,27.219894472361812,8.4845405852799018
2200,0.8,97.0,18.735353887081903,29.217856783919604,10.482502896837691
2200,0.9,96.900000000000006,18.716039089260168,30.117175879396985,11.401136790136812
2200,1,89.0,17.190170061343188,30.590283919597987,13.400113858254795
1023,0.1,97.0,18.735353887081903,23.143866834170851,4.4085129470889468
1943,0.5,97.0,18.735353887081903,27.670613065326631,8.9352591782447242
2300,0.8,97.0,18.735353887081903,29.305351758793968,10.569997871712063
2300,0.9,97.0,18.735353887081903,30.015917085427134,11.280563198345229
2300,1,89.0,17.190170061343188,30.540530150753767,13.350360089410575
1033,0.1,97.0,18.735353887081903,23.431695979899494,4.6963420928175905
1993,0.5,97.0,18.735353887081903,27.762087939698496,9.0267340526165842
2400,0.8,97.0,18.735353887081903,29.168100502512562,10.432746615430656
2400,0.9,96.799999999999997,18.696724291438436,29.902502512562819,11.205778221124374
2400,1,89.0,17.190170061343188,30.768000000000008,13.577829938656809
1043,0.1,97.0,18.735353887081903,23.211477386934671,4.4761234998527657
2043,0.5,97.0,18.735353887081903,27.535972361809048,8.8006184747271394
2500,0.8,97.0,18.735353887081903,29.053381909547738,10.318028022465834
2500,0.9,96.950000000000003,18.725696488171035,29.902929648241201,11.177233160070168
2500,1,89.0,17.190170061343188,30.634507537688432,13.444337476345254
1053,0.1,97.0,18.735353887081903,23.653489949748749,4.9181360626668376
2093,0.5,97.0,18.735353887081903,27.559226130653268,8.8238722435713619
2600,0.8,97.0,18.735353887081903,29.097238693467339,10.361884806385428
2600,0.9,96.900000000000006,18.716039089260171,29.956281407035171,11.240242317775003
2600,1,89.0,17.190170061343188,30.549929648241196,13.359759586898013
1063,0.1,97.0,18.735353887081903,23.529547738693463,4.7941938516115608
2143,0.5,97.0,18.735353887081903,27.723366834170854,8.9880129470889507
2700,0.8,97.0,18.735353887081903,29.182994974874372,10.447641087792466
2700,0.9,96.849999999999994,18.7063816903493,30.016379396984927,11.309997706635617
2700,1,89.0,17.190170061343188,30.770653266331653,13.580483204988465
1073,0.1,97.0,18.735353887081903,23.791173366834176,5.0558194797522633
2193,0.5,97.0,18.735353887081903,27.980449748743716,9.2450958616618113
2800,0.8,97.0,18.735353887081903,29.297123115577886,10.561769228495983
2800,0.9,96.799999999999997,18.696724291438436,30.030027638190962,11.333303346752517
2800,1,89.0,17.190170061343188,30.678439698492458,13.488269637149267
1083,0.1,97.0,18.735353887081903,23.659942211055274,4.9245883239733699
2243,0.5,97.0,18.735353887081903,27.954213567839201,9.2188596807572871
2900,0.8,97.0,18.735353887081903,29.455241206030156,10.719887318948242
2900,0.9,96.900000000000006,18.716039089260168,30.026263819095483,11.310224729835303
2900,1,89.0,17.190170061343188,30.793150753768838,13.60298069242565
1093,0.1,97.0,18.735353887081903,23.993489949748742,5.2581360626668374
2293,0.5,97.0,18.735353887081903,27.94864824120603,9.213294354124125
3000,0.8,97.0,18.735353887081903,29.312957286432162,10.577603399350256
3000,0.9,96.849999999999994,18.7063816903493,29.974856783919599,11.268475093570293
3000,1,89.0,17.190170061343188,30.774248743718584,13.584078682375401
1103,0.1,97.0,18.735353887081903,23.838517587939695,5.1031637008577917
2343,0.5,97.0,18.735353887081903,28.078231155778894,9.3428772686969879
3100,0.8,97.0,18.735353887081903,29.031263819095479,10.29590993201357
